,u,i,rating,rating_pred
142,4333,823,5.0,4.89443378119002
143,1675,110201,4.0,4.531086907193102
144,1675,21304,5.0,4.538479104818451
145,1382,35671,5.0,4.829752773847643
146,4367,147317,5.0,4.577519379844961
147,1070,162529,4.0,4.575049504950495
148,1192,122945,5.0,4.650979542879989
149,6186,100387,5.0,4.5701394585726005
150,22969,126298,5.0,5.0
151,1563,27063,0.0,4.293006430868167
152,7785,107670,5.0,4.9437123493975905
153,8459,5193,5.0,5.0
154,1741,60913,5.0,4.820628997867804
155,2850,163376,5.0,4.500632869229232
156,12455,152196,5.0,5.0
157,564,42769,5.0,4.841393714683549
158,1240,65899,4.0,4.1374332052123375
159,4759,20573,4.0,4.5247800493702135
160,474,163411,4.0,3.470555606915041
161,10246,36798,4.0,5.0
162,260,119308,5.0,4.223899825867235
163,267,72207,5.0,4.761832363828662
164,8743,130030,4.0,4.701285213553161
165,1454,151830,5.0,4.718561033104438
166,2795,163671,5.0,4.256449979145564
167,1192,48168,4.0,4.649982752106707
168,552,107662,5.0,4.608415996412196
169,15690,16452,4.0,5.0
170,686,7506,4.0,4.797108387590962
171,20035,157397,0.0,5.0
172,11728,11762,5.0,4.0
173,12965,85236,4.0,3.986054880791723
174,3885,23635,5.0,3.1793020457280385
175,4213,85056,5.0,3.2405470635559133
176,5699,2816,5.0,5.0
177,10385,50710,5.0,5.0
178,17,12027,0.0,4.688768241500135
179,17561,129604,0.0,1.0
180,11394,74052,4.0,4.409600997506234
181,4119,135701,5.0,4.997938144329897
182,23826,64847,5.0,5.0
183,385,127852,5.0,4.692123954994028
184,17,143310,5.0,4.6873720465329125
185,7129,4048,4.0,5.0
186,5947,48426,4.0,4.538461538461538
187,2894,69895,5.0,4.661731774073153
188,4950,114307,4.0,4.693457145906714
189,2575,93562,5.0,4.8094086346595715
190,13234,115099,5.0,4.954467517622405
191,11540,8936,5.0,4.0
192,82,164752,5.0,4.802677158431511
193,1411,167753,4.0,3.662813673187117
194,2129,165494,1.0,4.601923076923077
195,2003,85063,5.0,5.0
196,6477,28195,5.0,5.0
197,16444,141777,5.0,3.974293059125964
198,1284,167961,5.0,4.967900694482419
199,9702,69058,5.0,3.68185212845407
200,304,127790,5.0,4.7476171564733916
201,4175,33101,5.0,4.511566424322538
202,4732,104853,5.0,4.811771795901969
203,1551,142183,5.0,5.0
204,17977,82283,5.0,5.0
205,5968,56919,3.0,5.0
206,2059,47500,5.0,4.870265954792675
207,7779,34828,5.0,5.0
208,6452,4177,5.0,4.75996788868076
209,2961,48236,5.0,4.611645346272607
210,8930,95745,3.0,4.816993464052287
211,3462,148935,5.0,4.683232425159772
212,4730,162356,5.0,4.9270049099836335
213,2114,90444,5.0,4.181507554238196
214,6321,80096,5.0,4.963964988064113
215,1565,9574,5.0,4.600089109541086
216,452,158930,4.0,4.802506527415144
217,8996,111853,5.0,5.0
218,3197,80957,0.0,4.529607659485898
219,1194,32886,4.0,4.501019306871328
220,10776,7926,5.0,5.0
221,3513,147482,4.0,4.368200836820083
222,14112,149048,5.0,4.555555555555555
223,3033,5801,5.0,4.8516025033187935
224,770,147198,5.0,4.584939542679277
225,2153,170543,5.0,4.6723267553923815
226,4915,21419,5.0,4.736375362786198
227,6209,58870,5.0,4.558402411454408
228,2155,26957,5.0,4.9055822906641
229,7279,151452,3.0,4.0
230,4716,112710,5.0,5.0
231,14533,137900,5.0,3.8586897671900378
232,744,39762,4.0,4.392492474043128
233,1544,129664,5.0,4.861467292447958
234,2357,157968,3.0,3.7316584664954067
235,4515,1944,5.0,5.0
236,479,161791,5.0,4.924677438102988
237,330,150374,4.0,4.5408471871753004
238,2391,148027,5.0,4.558488052618433
239,2703,157879,5.0,4.790013790865579
240,17548,155664,5.0,3.2950191570881224
241,1431,61274,2.0,4.400648964987759
242,1682,153532,5.0,4.656090100906154
243,9934,12424,4.0,3.3766233766233764
244,833,128111,5.0,4.929842916507029
245,502,15077,4.0,5.0
246,20799,35986,5.0,3.092753623188406
247,3614,74549,3.0,3.769697720515362
248,11255,143238,5.0,4.877708978328173
249,5929,39146,5.0,5.0
250,6594,103960,5.0,4.704622322435175
251,4632,148696,4.0,4.5827698133621855
252,1813,11908,5.0,4.679597904573128
253,271,60958,5.0,4.510387724172771
254,1512,55836,5.0,4.2302238805970145
255,453,100654,5.0,4.6834707932001365
256,6976,75591,5.0,4.7510211027910145
257,2770,152517,5.0,4.736611702903838
258,1838,125802,5.0,4.029635818548189
259,27,119173,4.0,4.662869875716224
260,4494,4126,5.0,4.736729222520108
261,2911,54613,5.0,4.960198124889439
262,1431,126204,5.0,4.4037292257803
263,426,8003,5.0,4.692573368135849
264,9702,41717,4.0,3.5985915492957745
265,1048,64437,5.0,4.875287620800736
266,991,123074,5.0,4.672369546621043
267,208,139267,5.0,4.9057497424226115
268,9565,6444,5.0,5.0
269,3,114803,5.0,4.841525115463895
270,3432,71574,3.0,4.841269841269841
271,3162,41159,5.0,4.414848993288591
272,3599,45632,4.0,4.684171942685771
273,3527,53667,5.0,4.437825402591113
274,2517,36005,5.0,4.185029746806253
275,20757,55598,5.0,4.0
276,7999,104524,5.0,4.007586206896551
277,95,39515,5.0,4.760653636654919
278,6669,108194,4.0,5.0
279,7580,110190,5.0,4.805539526832083
280,2755,59131,3.0,4.568384879725086
281,18200,35079,5.0,3.983453981385729
282,8032,165403,5.0,4.690387420975847
283,2368,102699,4.0,4.199416641080749
284,1637,72352,5.0,4.6908613534344035
285,6364,134432,5.0,5.0
286,82,167228,5.0,4.802960431415193
287,2032,2042,0.0,4.5845979293717205
288,5420,69247,3.0,3.800479945149126
289,10320,82570,5.0,4.002354219485694
290,357,29747,4.0,4.463763196602174
291,11503,158535,2.0,3.070461969202053
292,2601,169623,5.0,4.833698030634573
293,1610,146788,4.0,3.9565143632662294
294,848,29923,3.0,3.2135831880431747
295,330,67087,5.0,4.543609810025311
296,260,58158,4.0,4.2230315627546675
297,6029,100022,4.0,5.0
298,1931,150358,5.0,4.715989159891599
299,1052,98248,4.0,4.715837181460578
300,24912,169731,5.0,5.0
301,15782,129753,5.0,4.0
302,6766,109735,5.0,4.477503628447025
303,2571,71545,5.0,4.706424568067071
304,1295,72219,5.0,4.661838520005737
305,564,37908,5.0,4.840876431770303
306,12171,86852,5.0,5.0
307,1626,141290,5.0,4.588187852844469
308,3411,90160,3.0,3.658144631117604
309,17308,32845,3.0,4.051324503311259
310,14276,152292,5.0,3.6626626626626626
311,208,40542,5.0,4.905274860078203
312,13758,12791,5.0,5.0
313,3894,176303,5.0,4.498806872414891
314,8148,119350,5.0,5.0
315,145,75110,5.0,3.756350267379679
316,1674,176345,5.0,4.507305634056881
317,9147,43542,0.0,5.0
318,2879,144909,4.0,4.916816585282275
319,881,112272,5.0,4.743046907430469
320,10,158237,5.0,4.714137100968924
321,1932,103088,4.0,4.190471434278865
322,555,15929,5.0,4.219443216968625
323,5285,90215,5.0,4.6837361736993035
324,4169,118775,5.0,4.953362094614698
325,1059,122995,5.0,4.822899391929242
326,480,10770,4.0,4.446398314496221
327,546,170819,5.0,4.921576313786981
328,10371,40315,5.0,3.2706792199058508
329,164,156434,5.0,4.730626555948187
330,16615,118834,5.0,5.0
331,796,84434,5.0,4.534706777478638
332,2317,164048,5.0,5.0
333,8791,122927,5.0,4.542308971941887
334,11203,8387,5.0,5.0
335,4265,98884,3.0,4.84974723834488
336,7850,21325,5.0,4.563285457809695
337,8683,112158,4.0,4.12117212249208
338,1928,102888,5.0,4.904755341144039
339,9114,33974,5.0,4.342124677240871
340,3338,167355,2.0,4.354595157511064
341,6626,56058,5.0,4.5042822884549505
342,5167,70264,5.0,4.2899239543726235
343,2218,104128,5.0,5.0
344,2689,155805,5.0,4.9406246978048545
345,86,7970,0.0,4.358102564102564
346,275,22869,5.0,4.8118785671598685
347,12409,43758,3.0,4.805394990366088
348,2793,118629,5.0,4.640819770290131
349,7998,138310,5.0,3.9736263736263737
350,1518,96505,4.0,4.322991550006306
351,488,17401,5.0,4.572718154463391
352,1796,18868,5.0,4.1702911574406905
353,1185,124933,5.0,4.87466673071842
354,12756,89188,5.0,4.6219991270187695
355,2106,176522,5.0,4.442110690188518
356,10371,148033,5.0,3.2759098786828424
357,7538,146468,5.0,4.092086330935252
358,1314,98854,5.0,4.466302800189843
359,7783,167259,5.0,4.1235313863712655
360,1279,137199,5.0,4.8086286121314545
361,1192,12580,4.0,4.647762174591443
362,20,6845,5.0,4.67555592364073
363,380,26987,5.0,4.608520583431886
364,17915,175607,5.0,5.0
365,4010,96908,5.0,4.5986305551921145
366,5862,44551,5.0,4.337873091383411
367,12890,11669,3.0,4.090032154340836
368,5279,36212,5.0,4.768549747048904
369,1383,27335,5.0,4.350590372388737
370,978,14150,5.0,4.9324647046428325
371,13562,38083,5.0,5.0
372,1603,139238,5.0,4.197583081570997
373,544,84789,5.0,4.802388059701492
374,4221,79395,5.0,5.0
375,5929,59826,5.0,5.0
376,23035,53476,4.0,5.0
377,719,124024,5.0,4.63998382313292
378,6116,166892,4.0,4.291002106530244
379,785,116668,5.0,4.116615641525188
380,1705,157740,4.0,4.550760523523169
381,10134,19469,5.0,4.312160326086956
382,3487,45593,5.0,4.962208381716457
383,5568,169901,5.0,4.701877022653722
384,1253,146897,5.0,5.0
385,3302,133425,5.0,4.963636363636364
386,12402,67662,5.0,5.0
387,380,68893,5.0,4.608554318276366
388,1796,8143,5.0,4.181874557051736
389,570,23548,5.0,4.698011882998172
390,1278,107375,5.0,4.716101533660615
391,2599,163583,5.0,4.425733354027627
392,2210,145671,5.0,4.36682280730092
393,24733,93026,5.0,5.0
394,4375,95316,4.0,4.814726594863298
395,2675,90226,4.0,3.946849700809574
396,2043,129109,2.0,3.1844688904660514
397,2556,46468,5.0,4.792850423330197
398,6620,28705,5.0,4.881970189906938
399,6513,28767,5.0,4.513934568114939
400,4596,28774,5.0,4.885194129667472
401,1997,100923,5.0,4.89187790998448
402,2334,3019,5.0,4.97013199074704
403,3488,92882,5.0,5.0
404,2942,69341,2.0,4.197565171364298
405,717,119530,5.0,4.467241501166161
406,226,63577,5.0,4.821160917935112
407,506,175682,5.0,4.8638313566395555
408,24595,87565,4.0,4.468646864686469
409,5094,28534,5.0,4.639175856065003
410,1145,164537,5.0,4.161028015194682
411,1736,107376,5.0,4.676783259936608
412,4039,115844,5.0,4.736149777282851
413,1712,160702,5.0,4.509198146327763
414,132,171462,5.0,4.682855605113531
415,8562,135391,4.0,4.383944543828265
416,315,80797,4.0,4.772999615222529
417,10735,121722,5.0,3.126597325408618
418,100,121514,5.0,4.803041769102073
419,4076,30000,5.0,3.9510504540325613
420,2327,79797,5.0,4.421337579617834
421,7493,108882,5.0,4.601551802829758
422,2948,137409,5.0,4.352279054967783
423,6232,74804,5.0,4.947651239382909
424,5822,83387,5.0,4.33686619294231
425,2373,86066,4.0,5.0
426,726,3300,5.0,4.708541633069935
427,2897,127567,5.0,4.69089219330855
428,20,158634,5.0,4.677876489121469
429,238,118163,5.0,4.5975985295170805
430,1518,98186,5.0,4.3325707405177605
431,3055,101819,4.0,4.313920114805071
432,564,148059,5.0,4.840838676399758
433,2764,13164,5.0,5.0
434,6563,38839,5.0,4.6673769204889535
435,15911,123981,5.0,5.0
436,2801,39821,5.0,4.60054308989567
437,6939,96883,5.0,3.6133567662565906
438,6342,129495,4.0,4.440565253532834
439,4889,89888,5.0,5.0
440,1369,71812,4.0,4.603694330663466
441,7298,18988,5.0,5.0
442,2468,111341,5.0,4.848167539267016
443,1573,168743,5.0,4.320492937083456
444,623,21693,5.0,4.83144862247556
445,1842,41603,5.0,4.828408150988796
446,2224,7780,5.0,4.670863161359335
447,6459,127506,1.0,5.0
448,754,114380,5.0,4.778140316482285
449,3716,12645,5.0,4.32639467110741
450,498,110203,3.0,4.497383990018916
451,13613,12406,5.0,5.0
452,3731,167020,5.0,5.0
453,4665,17278,4.0,4.584182834593884
454,13416,89576,4.0,4.706715210355987
455,6747,3767,5.0,4.553653898397175
456,21731,41593,4.0,0.0
457,2085,72463,5.0,5.0
458,10933,98839,5.0,3.6663652802893307
459,1892,23642,5.0,4.747589952477936
460,1931,99998,4.0,4.713742186792282
461,2593,89448,5.0,4.6182000501378795
462,3236,72515,5.0,4.754787961696306
463,8410,139631,4.0,4.209806157354618
464,4950,147533,4.0,4.693519137157583
465,785,15374,5.0,4.102989558003147
466,4169,4284,5.0,4.9545849458968485
467,3781,63301,5.0,4.472515856236787
468,6490,116021,4.0,4.0
469,2536,44289,5.0,4.863449691991787
470,1623,51452,5.0,4.775280898876405
471,14305,140922,5.0,4.584938704028021
472,15047,149739,2.0,4.334886128364389
473,14571,175105,5.0,5.0
474,2473,55115,5.0,4.857881136950905
475,6553,158334,5.0,4.779767666989351
476,704,97966,4.0,4.474866484569286
477,1931,23722,5.0,4.7135559769358775
478,1338,171911,5.0,4.466399197592779
479,17576,66771,5.0,5.0
480,766,40554,5.0,4.473076118778754
481,2831,32689,5.0,4.88707143517235
482,1671,176003,1.0,4.851736651114567
483,854,75343,5.0,4.878919423118318
484,480,65263,5.0,4.443939946309615
485,3917,14440,5.0,4.568044175276095
486,1411,165216,4.0,3.6666438184019925
487,564,20935,5.0,4.840490107913669
488,220,146360,5.0,4.56391755116113
489,9471,122140,5.0,5.0
490,263,149375,5.0,4.7870707638431025
491,747,114520,3.0,4.022659288064613
492,4382,141528,5.0,4.880341880341881
493,3214,41136,4.0,3.9748191027496382
494,20765,116769,5.0,5.0
495,14763,112564,5.0,3.65625
496,13885,81305,5.0,4.228644283892903
497,1812,5976,5.0,4.722148916116871
498,1456,29236,5.0,5.0
499,4275,95864,3.0,3.4542995169082125
500,5396,75089,4.0,3.6366909795956053
501,5099,12083,5.0,4.641517726340463
502,210,61753,5.0,4.83241607044579
503,21608,160986,5.0,5.0
504,6258,56425,5.0,4.806854634475773
505,5151,104669,5.0,5.0
506,105,21237,5.0,4.703281639047681
507,20,19834,5.0,4.67454949395211
508,8173,4967,5.0,2.699490662139219
509,20522,121602,5.0,5.0
510,6620,22650,5.0,4.874893154091227
511,15179,33562,5.0,4.051458885941645
512,2412,64532,5.0,3.9112028121656732
513,5248,71738,5.0,4.322833142420771
514,3758,166967,5.0,4.52432853250292
515,931,30586,5.0,4.850155505880066
516,1274,16955,5.0,4.471292313446793
517,9491,140095,4.0,4.657347425843846
518,473,32703,5.0,4.233978900960478
519,231,61366,4.0,4.419213900418424
520,11723,157718,5.0,5.0
521,685,166792,3.0,4.467273047356376
522,3707,130480,5.0,4.203809523809523
523,2598,41169,5.0,4.71145206408409
524,270,21814,5.0,3.753595623276986
525,130,170136,5.0,4.926188773071865
526,132,160693,5.0,4.682850510310705
527,8315,11466,5.0,4.649671951886277
528,1157,7203,5.0,4.654249981115991
529,4956,18152,5.0,4.90260173448966
530,3157,69439,5.0,5.0
531,13045,66416,5.0,5.0
532,25,28166,5.0,4.449612403100775
533,153,110773,5.0,5.0
534,12676,131928,5.0,4.462128043282236
535,4889,142052,0.0,5.0
536,503,49659,5.0,4.650554786100002
537,7565,40929,4.0,4.0
538,2727,38896,4.0,4.237326091939836
539,4513,135041,5.0,4.5227780259044215
540,3214,119791,3.0,3.9713526284701715
541,12499,144458,5.0,3.8051470588235294
542,2521,109485,4.0,4.626341694834846
543,4102,94684,5.0,5.0
544,385,61827,5.0,4.687096248846426
545,926,48650,4.0,4.780119776506407
546,4757,10015,5.0,4.494777750789409
547,5322,70819,5.0,4.7137542517006805
548,5319,86388,5.0,4.265543521861211
549,3783,85542,5.0,3.839290146438322
550,1272,45418,4.0,4.523174733388023
551,105,126815,5.0,4.704005564099801
552,190,12199,5.0,4.900662184704039
553,2769,54670,5.0,5.0
554,4058,102785,4.0,4.915156871409633
555,5629,162734,5.0,4.4938563327032135
556,2958,125846,5.0,4.705267804590936
557,15760,48824,5.0,4.819479429051217
558,348,166212,5.0,4.820868592920129
559,2391,30590,5.0,4.559087297082529
560,13368,64851,5.0,4.67529665587918
561,193,130973,5.0,4.760283666854985
562,7817,23005,5.0,3.81812865497076
563,1349,22895,5.0,4.339811342197977
564,3699,157675,5.0,4.85339709762533
565,14972,126120,5.0,5.0
566,17339,142960,3.0,2.7816820276497696
567,10073,161460,5.0,5.0
568,940,159719,5.0,4.602910504361017
569,24322,76669,1.0,4.345549738219895
570,4,9415,0.0,4.221547206215941
571,17,19257,5.0,4.688504952206881
572,2414,170551,4.0,4.410406992624966
573,353,85382,4.0,4.088666753213034
574,1966,76381,5.0,4.442974548689972
575,458,45835,5.0,4.663966480446927
576,9657,152493,4.0,4.48959958398336
577,5771,33235,5.0,4.5769633507853404
578,5387,89143,5.0,4.543581616481775
579,3089,14451,3.0,4.43389199255121
580,3655,87906,5.0,4.670819127546114
581,21127,177124,5.0,5.0
582,5521,2678,5.0,4.23145325203252
583,2289,26028,5.0,4.696358396646581
584,1454,52306,5.0,4.727783902976847
585,11769,45175,5.0,4.649253731343284
586,832,11647,5.0,4.360987879268003
587,1060,1080,4.0,4.629856850715746
588,778,16871,5.0,4.641953446274325
589,2258,15619,5.0,4.629967845659164
590,395,19946,3.0,3.664219015280136
591,132,172148,5.0,4.682758419764596
592,1724,69965,4.0,4.881944444444445
593,65,104680,5.0,4.783171521035599
594,2247,856,4.0,4.194005121253201
595,19697,133521,5.0,5.0
596,3935,101449,5.0,4.578550775431525
597,1977,64802,5.0,4.558455882352941
598,1320,131230,5.0,4.146429803380476
599,9272,37450,5.0,4.047184170471842
600,19477,132466,5.0,4.660130718954249
601,10675,130009,5.0,5.0
602,852,32812,5.0,4.41098257431542
603,3521,78832,5.0,4.946949121854065
604,1030,140572,4.0,4.4813633016585435
605,6673,15389,5.0,5.0
606,3032,51399,5.0,4.939592760180996
607,1059,47497,5.0,4.824330299568886
608,4274,44202,4.0,4.480580389857834
609,15593,166814,5.0,5.0
610,1281,63797,5.0,4.936509841574652
611,7009,6613,4.0,4.371087636932708
612,2334,107224,5.0,4.9703546850185285
613,3143,140405,5.0,5.0
614,775,121012,5.0,4.499420598597731
615,8106,177576,5.0,4.648190045248869
616,330,27042,5.0,4.539586095954435
617,13392,134324,3.0,3.543078412391094
618,2312,159747,5.0,4.884644766997708
619,315,168167,5.0,4.774260710000706
620,7915,89447,4.0,4.624279835390946
621,3827,141005,5.0,4.962459137403775
622,11660,14363,5.0,4.136197811106607
623,14090,151593,1.0,4.2956937799043065
624,3191,22551,5.0,4.736486486486487
625,3596,131016,4.0,4.473254564983888
626,24122,93685,5.0,5.0
627,1504,88407,5.0,4.650175029171528
628,12842,93869,5.0,5.0
629,7881,68689,5.0,5.0
630,2122,96271,5.0,4.963406292749658
631,220,124302,5.0,4.561085800484542
632,477,24729,4.0,4.485916520723876
633,17,153813,5.0,4.686985205010725
634,10610,107569,5.0,4.913216296787016
635,6043,8911,5.0,5.0
636,2496,101734,5.0,4.931341719077568
637,13875,101166,5.0,0.0
638,10660,7722,5.0,4.352941176470588
639,6244,161181,5.0,4.560211400528502
640,4898,92377,5.0,4.233959456946253
641,1522,78724,2.0,4.620453385815293
642,238,175612,4.0,4.598404692082111
643,7398,91100,5.0,4.7481208774351895
644,4296,41713,1.0,4.4891668528032165
645,3439,15061,5.0,4.8370929247825085
646,464,74633,4.0,4.456167610646083
647,3891,131130,5.0,5.0
648,522,30506,5.0,5.0
649,10126,112368,5.0,4.663366336633663
650,10229,90157,5.0,4.7142632982896595
651,9495,62584,5.0,5.0
652,19609,129420,5.0,4.645226130653266
653,10320,178044,5.0,3.9763671875
654,503,120193,4.0,4.6516812453213285
655,4169,54512,5.0,4.955227032734952
656,558,50820,5.0,4.206104771071085
657,4659,81909,5.0,4.413643746616135
658,3530,104681,4.0,4.442176870748299
659,4168,38654,3.0,4.746745105603241
660,82,113704,5.0,4.803070509700937
661,775,151164,4.0,4.497203079672448
662,651,120664,5.0,4.822250205841042
663,10863,12019,4.0,2.3032608695652175
664,95,150104,5.0,4.7597007947639085
665,9761,101822,5.0,4.591623036649215
666,3561,28006,5.0,4.638919906608466
667,2033,26533,5.0,4.640602920395667
668,685,166858,5.0,4.470419804301754
669,3,65677,5.0,4.84216961209292
670,5616,113376,5.0,4.566539923954372
671,3296,11608,5.0,4.870362821035466
672,1942,33247,5.0,4.790047716428084
673,1750,124192,5.0,4.402504238946133
674,18718,26621,5.0,0.0
675,2769,49550,5.0,5.0
676,10320,10747,5.0,3.9815608120692865
677,4718,164203,5.0,5.0
678,130,13615,5.0,4.926161981964697
679,1411,37653,2.0,3.6615764599710263
680,1632,87631,5.0,4.779361427529319
681,593,119576,5.0,4.598225416147247
682,95,148994,5.0,4.7554706495310874
683,745,146746,5.0,4.75206611570248
684,523,158465,4.0,4.678204460438468
685,13193,79095,5.0,5.0
686,21570,133047,5.0,5.0
687,4257,122976,5.0,3.492619926199262
688,18924,27513,4.0,5.0
689,8819,133437,3.0,4.0
690,1498,164095,5.0,4.891451831750339
691,6620,105221,5.0,4.88751041570225
692,7718,94435,5.0,4.039468690702087
693,4338,118206,5.0,4.803963682514889
694,12554,61495,5.0,5.0
695,5484,28646,0.0,5.0
696,3590,141756,5.0,4.827489481065919
697,1743,160162,4.0,4.822027972027972
698,1589,630,5.0,4.749279538904899
699,3556,10395,5.0,4.46562123039807
700,560,177948,5.0,4.719363910413337
701,6824,74419,5.0,3.972909400600211
702,19910,31894,5.0,4.503961965134707
703,453,30339,5.0,4.680809004831527
704,925,48200,5.0,4.717532467532467
705,3779,29495,5.0,4.8282078472958645
706,1181,134510,5.0,4.87241531016278
707,4703,13083,5.0,4.845834244478461
708,3048,38394,4.0,4.582571194884378
709,4147,29638,5.0,4.03248730964467
710,14208,37287,5.0,5.0
711,1336,34158,3.0,3.7261969979182643
712,2147,3317,5.0,4.883144709998747
713,4317,169302,5.0,4.842489061740399
714,3942,44396,5.0,5.0
715,4748,89409,4.0,4.79493000378358
716,1066,55023,5.0,4.75165806927045
717,4552,77444,5.0,4.422003222542811
718,2060,42044,4.0,4.597319347319347
719,3300,50943,5.0,4.014191988950277
720,20,58767,5.0,4.680271452020028
721,2999,57164,5.0,4.424418604651163
722,9733,159778,3.0,4.543478260869565
723,8086,161556,5.0,4.804608893216488
724,5326,115010,4.0,4.714799085266253
725,5649,125405,5.0,5.0
726,1149,121603,5.0,4.77553172789594
727,1626,148977,5.0,4.597857503789792
