,u,i,rating,rating_pred
1428,6256,93026,6,5.971428571428571
1437,1675,95316,5,5.5
1441,1239,129109,6,5.8773333333333335
1446,380,46468,6,5.482834757834758
1455,15625,28705,5,4.7
1467,848,100923,5,4.219532279314888
1478,2666,3019,6,5.0
1487,6229,69341,1,5.698412698412699
1494,132,175682,6,5.741675460882027
1505,978,87565,6,6.0
1510,570,28534,6,5.775765486427429
1520,2835,115844,6,6.0
1526,2940,160702,6,4.9
1536,3655,121514,6,5.8125
1544,1783,30000,6,5.545588235294117
1553,1369,74804,6,5.7444165737644
1564,6333,3300,6,5.5
1572,12930,127567,6,5.125
1582,848,118163,5,4.133333333333334
1587,12412,98186,6,5.805555555555555
1600,15389,101819,5,6.0
1616,6423,148059,6,5.58
1622,12153,38839,6,6.0
1632,11574,96883,6,6.0
1639,6540,89888,6,6.0
1648,8961,71812,4,3.520833333333333
1663,5905,18988,6,5.7
1673,9784,168743,6,6.0
1686,1386,41603,6,6.0
1696,1372,7780,6,5.512729741019214
1703,8254,127506,6,6.0
1711,1786,110203,5,5.3
1718,11178,12406,6,6.0
1726,6747,3767,6,5.166666666666666
1734,4989,98839,6,5.843333333333334
1744,9327,6098,6,6.0
1749,848,99998,1,4.039847073718041
1763,856,139631,6,5.471082251082251
1769,2566,44289,6,5.3197802197802195
1776,3175,51452,6,5.9125000000000005
1783,7502,140922,6,6.0
1795,18195,149739,6,6.0
1805,3336,175105,6,6.0
1810,2187,55115,6,5.75
1817,1065,158334,6,5.981481481481481
1828,2740,171911,5,5.91820987654321
1840,3268,165216,6,6.0
1849,2783,20935,6,3.763888888888889
1859,908,122140,6,5.639153439153439
1868,453,141528,6,5.33041958041958
1872,15201,116769,6,6.0
1886,2913,5976,6,3.5
1896,453,95864,5,5.7705069915297695
1904,4887,75089,6,5.25
1910,7713,12083,6,6.0
1921,2067,56425,6,6.0
1928,100,104669,6,5.744564687026775
1937,1390,21237,6,5.272348801560758
1948,452,4967,5,5.775461862484461
1957,16848,71738,6,6.0
1964,573,166967,6,5.775407000407
1976,130,140095,6,5.937694199605259
1983,4232,32703,5,5.4399999999999995
1992,10579,61366,6,6.0
2007,1682,157718,6,5.76781798245614
2012,4315,166792,6,5.0
2020,9723,130480,5,5.0
2026,1795,41169,6,5.991071428571429
2037,846,21814,6,5.829232568448255
2050,11155,160693,5,5.6499999999999995
2060,13068,11466,6,5.777777777777779
2067,4492,49659,6,1.5
2077,18089,38896,6,6.0
2085,2543,144458,6,5.564610389610389
2094,10,94684,6,5.747711811997526
2102,4757,10015,6,5.875
2107,12870,86388,6,6.0
2120,1941,85542,6,6.0
2128,2556,45418,6,6.0
2134,10105,126815,6,5.0
2146,2106,102785,6,5.266086956521739
2152,3738,166212,6,6.0
2161,3833,30590,6,5.25
2166,8061,64851,6,6.0
2175,7929,157675,6,6.0
2181,9379,126120,5,5.166666666666667
2199,18419,142960,6,6.0
2209,3722,76669,5,5.25
2220,2431,9415,6,5.522222222222222
2227,452,85382,6,5.879277087302997
2235,1569,76381,6,4.208333333333334
2243,764,45835,5,5.870535714285714
2254,22746,152493,5,5.0
2266,5659,89143,6,6.0
2273,1093,14451,6,5.928571428571429
2283,14825,177124,4,5.5
2293,21630,130314,1,6.0
2302,22121,45175,6,2.6666666666666665
2311,2086,1080,6,5.0
2329,937,15619,6,5.584013605442176
2336,11368,19946,6,5.583333333333333
2343,330,172148,1,5.479540719002201
2351,7490,131230,5,5.0
2363,5101,37450,6,4.0
2367,18403,132466,6,5.55
2375,1381,78832,6,5.683333333333334
2388,7074,15389,6,6.0
2392,321,47497,6,6.0
2400,4274,44202,5,5.6
2410,11191,166814,1,6.0
2420,2020,107224,6,5.553571428571429
2426,6116,159747,6,4.333333333333333
2431,3234,168167,5,5.089285714285714
2445,10210,89447,6,6.0
2455,3112,141005,6,6.0
2463,4169,93685,6,5.941818181818182
2471,13588,93869,6,6.0
2481,8061,68689,6,6.0
2488,506,107569,6,5.930952380952381
2496,118,8911,6,5.333333333333333
2501,2496,101734,6,6.0
2511,1008,101166,6,5.933333333333334
2518,8886,46085,5,5.166666666666666
2522,7060,92377,6,5.75
2530,4994,91100,6,4.404761904761904
2541,8061,74633,5,6.0
2552,5152,112368,6,6.0
2566,17,178044,6,5.5488637002526255
2571,6544,54512,5,5.0
2578,5598,81909,6,6.0
2584,9161,113704,6,6.0
2589,1048,120664,6,5.833333333333333
2594,507,165439,6,6.0
2604,11541,120865,6,5.0
2616,4759,11608,5,5.681908831908832
2624,1408,124192,5,6.0
2634,4965,164203,6,6.0
2643,1685,13615,5,5.944444444444444
2652,2717,87631,6,5.7553846153846155
2664,11657,119576,6,4.6
2671,4010,148994,5,5.75
2678,21318,158465,5,5.0
2685,9928,79095,6,5.755442176870749
2692,10729,133047,6,6.0
2701,552,133437,6,5.5824421889530775
2714,385,164095,6,5.8690476190476195
2720,10813,118206,6,5.373737373737374
2727,220,630,6,5.644658551190154
2738,3236,74419,6,5.9
2748,2144,31894,6,5.404704944178628
2756,9786,30339,6,6.0
2769,4652,48200,1,5.491517857142857
2775,7553,13083,6,5.555555555555555
2792,8112,38394,1,5.9375
2799,3998,169302,6,5.777777777777779
2807,1417,44396,6,6.0
2813,9685,89409,1,4.785714285714286
2820,2737,55023,6,6.0
2829,546,42044,6,5.693759817233042
2843,1150,58767,5,4.87854526425955
2851,7466,57164,6,5.964285714285714
2862,2571,97372,6,5.811904761904763
2870,9831,164685,4,5.916666666666667
2880,557,153142,4,5.4079004329004325
2889,1185,67049,6,5.914382552313587
2895,2313,91430,6,6.0
2903,106,146382,5,5.85
2916,6619,101246,6,6.0
2925,2737,176551,6,6.0
2936,1400,89665,6,5.793333333333334
2942,7609,133731,5,5.3428571428571425
2951,6409,68803,6,5.444444444444444
2961,4512,135400,6,6.0
2966,6186,52727,5,5.091005291005291
2977,21608,93209,6,6.0
2987,19907,112656,6,5.5
2995,580,115502,6,6.0
3002,77,10899,5,5.541594501785389
3014,19,83648,5,5.866185022706762
3027,12578,97829,6,5.083333333333333
3040,110,138198,6,5.71549938157081
3048,2999,11335,6,5.337962962962963
3060,2198,46159,6,6.0
3074,2519,37400,6,5.166666666666667
3083,375,80109,6,6.0
3090,24914,145345,6,6.0
3095,476,167260,6,5.554761904761905
3104,12524,176215,6,6.0
3112,5518,124501,6,5.875
3119,546,108243,6,5.90025641025641
3125,828,11052,6,5.737165178571429
3133,12254,57019,6,5.888888888888889
3140,6349,11104,5,5.25
3147,453,162691,6,5.782216905901117
3152,3000,45794,6,5.0
3159,552,132314,6,5.504902570973999
3174,4759,82528,6,5.873846153846154
3183,851,33337,6,5.946969696969697
3192,248,175176,6,5.863221158168017
3203,693,82053,6,5.986111111111111
3208,6209,51784,5,6.0
3214,11435,129768,1,6.0
3223,1008,135406,6,6.0
3229,6748,153014,1,5.603896103896104
3248,337,131887,6,5.159722222222222
3254,11444,30432,6,6.0
3263,100,172029,6,5.789588223929219
3270,13212,13730,6,6.0
3278,2191,53417,6,6.0
3286,2571,18604,4,5.794973544973545
3295,6698,90189,4,5.016666666666667
3304,10586,122289,6,5.0
3311,2208,23607,6,6.0
3315,7323,4140,6,6.0
3319,8179,14230,5,5.566666666666666
3329,549,170734,6,6.0
3337,6437,5952,6,6.0
3344,9097,65846,6,5.770833333333334
3353,3737,133692,6,5.977777777777778
3364,94,30663,6,5.973458887108429
3380,7427,27835,6,6.0
3391,3737,30517,6,5.966666666666666
3397,18048,24375,6,6.0
3403,12104,103956,6,5.0
3410,18881,40160,6,6.0
3416,856,55912,3,5.25
3420,6029,47877,6,5.951020408163266
3430,1831,21072,6,5.613636363636363
3435,831,17321,5,5.534821089322774
3444,1123,75942,6,6.0
3449,4497,172451,6,6.0
3460,5204,135404,6,5.366666666666666
3474,1499,174459,6,5.166666666666667
3482,5449,156805,6,6.0
3489,2999,142346,6,6.0
3496,2144,62117,5,5.059375
3505,455,78726,6,5.933492152492428
3511,22972,120674,5,4.0
3524,10859,57207,6,6.0
3530,3718,95087,6,5.9375
3536,3,163193,6,5.808255229618866
3548,13350,11924,6,5.0
3565,386,95186,4,5.900252525252526
3572,5657,99498,6,6.0
3580,2095,103018,6,5.936147186147186
3591,627,36503,6,5.961491739552963
3600,3722,120059,5,5.416666666666667
3609,3313,143788,6,5.854166666666667
3619,376,69640,6,5.803050252359008
3626,2728,96175,6,5.728888888888889
3634,13328,42988,6,5.0
3643,4299,84437,6,5.537037037037037
3653,1150,34368,4,4.930265068990559
3667,170,140761,6,5.4767986661749335
3676,5094,120710,6,5.75026581605529
3682,4274,4442,6,5.857142857142857
3692,11279,53325,6,6.0
3703,10266,87424,5,5.666666666666667
3712,15463,75244,6,5.083333333333333
3722,570,108161,6,5.449450343355069
3735,19793,70938,6,5.0
3744,2316,57069,6,5.971861471861472
3762,503,69818,6,5.702612819279486
3772,376,66500,6,5.586035604180766
3780,2808,75061,6,5.652777777777778
3784,9124,79753,6,6.0
3788,803,118051,6,4.663600288600288
3803,13589,63782,6,5.0
3815,358,15940,6,5.8346986346986345
3821,14040,36831,4,5.233333333333333
3838,4699,2116,6,6.0
3844,1709,87550,6,5.428513071895424
3855,14334,47154,6,6.0
3865,13999,175772,6,6.0
3871,790,108274,6,5.85
3877,12805,130650,6,6.0
3884,1200,45675,6,5.147916666666666
3891,3655,136118,6,5.779220779220779
3898,5564,172070,6,6.0
3904,1157,83831,6,5.647330838685707
3919,466,58669,6,6.0
3928,16152,176271,6,6.0
3940,2193,132322,6,6.0
3948,356,66819,6,5.723130919034281
3957,1483,101121,6,5.290201211683518
3965,2178,176565,6,6.0
3973,9327,74195,6,6.0
3982,12240,67841,6,5.3
3993,667,176716,6,5.83094454887218
4004,3039,141735,6,6.0
4012,2334,47657,6,5.976190476190477
4017,848,114024,6,3.845833333333333
4021,2593,54041,5,5.833333333333333
4027,17955,72453,6,5.0
4033,541,92217,6,5.240462213983448
4041,3624,30184,5,5.175
4052,3040,149336,6,4.357142857142857
4071,3257,148461,5,5.575
4080,2899,89678,5,5.2
4087,1963,148228,5,5.291666666666666
4093,3485,95880,6,6.0
4101,1277,95104,6,5.9776072355937275
4115,875,164704,6,5.2
4129,3678,162352,6,5.971428571428571
4137,11664,48307,6,5.263888888888888
4148,5210,119044,6,5.652777777777778
4156,3780,167683,6,6.0
4166,319,100396,6,5.572799422799423
4172,9439,52698,6,1.0
4182,89,113716,6,5.7721706864564
4189,564,35164,6,5.857470676276386
4202,719,92594,6,5.557865338164252
4211,3668,71578,6,5.888888888888889
4218,856,76514,6,5.561458333333333
4228,747,177109,6,6.0
4233,4892,22723,6,5.519047619047619
4242,20748,108170,6,6.0
4252,2277,46366,6,5.661904761904761
4263,699,52200,6,5.938782051282051
4275,1504,45478,6,5.819444444444444
4283,2496,11789,6,5.975
4298,2723,14289,6,5.944444444444445
4310,1090,4814,6,5.926587301587301
4320,4981,106990,6,5.375
4330,2334,129940,6,5.972222222222222
4335,25,60381,6,5.544352712753
4347,1300,13545,5,5.713457229045464
4359,7531,4352,6,6.0
4367,785,9944,6,5.388888888888889
4371,19706,75425,6,6.0
4379,1390,119404,6,5.570222802559759
4387,506,104039,6,5.712121347778076
4397,384,161944,5,5.344154382751531
4402,9205,150504,5,4.0
4413,16455,67875,6,6.0
4419,753,85708,3,5.285185185185186
4425,4239,13367,6,5.697008547008547
4434,137,161263,6,5.805974674514
4443,5442,166074,6,4.0
4449,15937,84096,5,6.0
4456,3926,1825,6,6.0
4464,15647,19807,6,6.0
4470,249,142906,6,5.826718320415799
4476,561,128461,6,5.289729888167388
4484,1932,155102,6,5.3125
4491,7628,110062,6,6.0
4500,2211,32449,6,5.325
4506,13002,38207,6,6.0
4524,1513,136233,6,6.0
4531,7835,34602,6,5.5
4539,569,172714,6,5.3375
4545,484,740,6,5.537222222222222
4555,11058,127437,6,6.0
4561,8061,89444,6,6.0
4570,8583,97738,6,5.761904761904762
4580,16155,17509,6,5.0
4589,4504,85237,6,5.192857142857143
4600,4657,11152,5,5.958333333333333
4606,9939,44210,4,4.666666666666666
4612,4620,81379,6,5.633333333333333
4617,82,80449,5,5.989459930313588
4625,1781,166393,5,5.6
4630,13093,118221,6,5.0
4640,5138,14508,6,6.0
4653,5513,31024,6,4.0
4659,369,112620,6,5.654634571777429
4665,8480,117827,6,6.0
4678,320,167584,6,5.491644385026738
4684,23398,103521,6,6.0
4700,2562,111899,6,6.0
4710,1804,21342,4,4.789166666666667
4716,2189,165519,6,5.5
4724,5974,39832,6,6.0
4736,499,170083,6,5.603166645446057
4747,5544,40772,6,5.9375
4766,504,148713,5,5.707501474198764
4780,10150,7074,5,5.0
4790,4156,149777,6,5.395833333333333
4797,5138,107126,6,5.666666666666667
4809,9084,83436,6,6.0
4823,2717,77442,6,5.250555555555556
4828,7005,57758,6,6.0
4841,667,138934,6,5.6354888845490345
4850,221,90531,5,5.428107788473505
4860,560,119297,6,5.801958874458874
4868,7463,103012,6,5.816883116883117
4876,7257,22277,6,5.0
4882,1411,102620,6,4.956944565850816
4890,21661,143200,6,6.0
4900,564,43837,5,5.793162209515247
4907,3238,90030,6,5.288888888888889
4911,1996,96642,6,5.720000000000001
4918,37,16347,6,5.788690476190476
4926,13002,109048,6,6.0
4939,848,178094,6,4.321428571428572
4945,3,20203,6,5.843564336825965
4955,1264,10885,5,5.6875
4964,20389,131055,1,1.0
4978,10869,48159,6,5.904761904761905
4982,2132,173834,4,5.82
4990,9024,106450,6,5.5
4995,2542,55333,6,5.731481481481481
5009,34,12647,6,5.708333333333333
5021,8340,55596,6,5.75
5028,8634,163428,4,5.25
5036,748,163824,6,6.0
5047,647,66508,6,6.0
5058,10256,106092,6,5.645833333333333
5073,6457,58609,6,2.944444444444444
5082,1573,83519,6,5.292261904761904
5089,3959,158588,6,6.0
5095,7235,102567,5,6.0
5105,4452,26878,6,5.370833333333334
5114,1945,4838,6,5.692480359147026
5127,16529,19607,6,6.0
5140,275,85066,6,5.844822908920653
5148,321,123563,6,6.0
5156,778,120534,6,5.806839227445101
5163,265,175206,6,5.764740896358544
5174,774,31594,6,5.984375
5185,157,104330,5,5.085714285714286
5193,10745,106961,6,6.0
5197,455,153976,6,5.972966694502527
5211,293,12209,6,6.0
5217,5017,47952,1,6.0
5228,13059,20819,6,6.0
5239,2749,154981,6,5.066666666666666
5247,13481,45461,5,2.3333333333333335
5264,4178,62405,6,5.75
5271,8988,75917,5,3.5
5278,9042,132360,6,5.9
5289,3608,15173,6,6.0
5300,1048,136051,6,5.8
5313,4191,96672,6,6.0
5323,1381,139776,6,5.833333333333333
5332,745,178090,6,5.63125
5349,10858,160613,5,5.0
5355,187,75291,6,5.416666666666667
5360,7182,174747,6,5.666666666666667
5369,852,167814,6,5.430641534391534
5375,2808,10200,6,5.555555555555555
5382,3,22399,6,5.784302325581395
5387,3045,101843,6,5.583333333333333
5401,680,2342,6,5.641409498648731
5412,1416,173688,5,6.0
5419,1826,46523,5,5.097619047619047
5431,744,59871,5,5.33979020979021
5438,3561,26254,6,5.96
5445,9991,167841,6,5.702380952380952
5454,857,53582,6,5.928524436090226
5465,1200,146821,5,5.398618953510258
5477,967,73339,6,5.8831117021276595
5487,3487,83554,6,6.0
5494,464,78295,5,5.166666666666667
5501,208,109193,6,5.827413428001993
5507,7998,30111,6,5.0
5519,426,28768,6,5.72759728077625
5529,1290,61522,6,5.087179487179487
5544,2106,152662,6,5.413014874141877
5552,295,30988,6,5.793292560153025
5559,4374,82340,6,5.625
5571,132,66269,5,5.669141685191902
5587,6916,19167,6,6.0
5593,3197,169524,6,5.943627450980392
5603,6058,167268,6,6.0
5609,108,10065,6,5.989010989010989
5615,8592,51060,4,5.5
5631,2178,59415,6,5.934523809523809
5641,831,30124,6,5.566280430459535
5650,1931,56232,6,5.042342342342343
5655,4046,173722,6,5.375
5666,1295,32801,6,5.95
5674,511,68437,6,5.581773399014779
5681,118,21447,6,5.207222222222223
5691,13885,33459,5,5.0
5700,14064,147374,6,6.0
5710,800,47837,6,6.0
5721,1832,686,6,5.832828282828284
5728,2852,79953,5,5.681393298059964
5738,13032,90038,6,6.0
5744,1755,10143,6,5.916666666666667
5750,3032,15862,6,5.65
5758,8637,86128,6,6.0
5766,3716,166201,6,6.0
5772,4332,35645,6,6.0
5779,2305,110604,6,6.0
5790,5014,108289,6,6.0
5796,4589,7012,5,5.916021581046211
5805,3890,81116,6,5.75
5811,2032,87350,5,5.666666666666667
5818,5188,91272,5,5.0
5830,380,102495,5,5.623567880329389
5845,13101,48329,6,6.0
5852,2169,10566,6,5.717893217893218
5860,288,106710,6,5.915160003395298
5870,17084,124592,6,6.0
5877,6777,5901,6,5.8690476190476195
5886,211,52779,6,5.9904761904761905
5892,2173,142371,6,5.697222222222222
5901,20228,33196,6,6.0
5912,4218,27665,6,6.0
5918,15015,121137,5,3.0
5924,3351,92341,6,5.125
5933,388,151203,3,4.9375
5939,12026,148114,6,5.694444444444444
5959,8197,18609,5,6.0
5970,785,159646,5,5.0
5978,5094,8524,6,5.909356725146199
5988,1483,95918,6,5.598685079952425
5997,2245,106527,5,5.897619047619047
6006,14338,154916,6,6.0
6022,570,153456,5,5.7553402239448745
6028,19429,35063,6,6.0
6037,17189,83145,6,6.0
6043,2016,76425,6,5.875783475783475
6052,9845,26641,6,6.0
6056,2423,168258,6,5.0
6064,546,57427,6,6.0
6068,330,67745,6,5.5600000000000005
6074,8420,122514,5,5.185185185185185
6081,2158,23680,6,5.510766806722689
6086,16346,83992,5,6.0
6100,6513,5855,6,5.595238095238095
6107,4232,94246,3,5.514285714285714
6112,267,46812,6,5.668967315989809
6118,727,23802,5,5.791071428571429
6129,4698,84699,6,6.0
6137,19034,71313,5,5.0
6145,2289,165432,5,5.793333333333334
6153,2798,91160,6,5.304242424242424
6165,2748,56975,6,5.075
6170,8285,60487,1,5.666666666666667
6179,7528,28550,6,5.583333333333334
6188,535,69167,6,5.624996608329941
6199,2914,59299,6,5.375
6203,3850,81126,6,5.666666666666667
6208,5348,89184,5,5.75
6214,775,62091,6,5.7830011957904155
6224,17508,72427,6,6.0
6235,10769,19640,6,6.0
6244,850,82078,6,6.0
6248,5304,94512,6,6.0
6260,529,157141,6,5.319521748093176
6273,8172,73724,6,4.233333333333333
6280,1471,141740,5,5.369565217391305
6290,7410,22937,6,5.88
6301,78,156316,6,5.892290249433107
6312,2316,65078,6,5.975
6322,6549,1022,5,5.958333333333333
6327,14303,50899,6,6.0
6335,2528,90144,6,5.933333333333334
6348,8778,125296,6,5.5
6355,14600,51841,6,6.0
6365,189,133192,6,5.298136645962733
6369,12987,9771,6,5.518518518518518
6380,9868,6682,5,6.0
6391,2258,109282,6,5.166666666666667
6396,128,75721,6,5.8410465164154175
6407,13425,61519,6,6.0
6413,8866,160396,6,6.0
6419,3244,13988,5,6.0
6430,82,155736,6,5.853639812138728
6434,3631,32855,5,5.907407407407407
6446,4299,14127,6,5.583333333333333
6456,2334,4152,6,5.9436904761904765
6470,4703,168006,6,6.0
6478,77,79338,6,5.53390712966221
6488,16134,160469,5,6.0
6497,6364,144284,6,6.0
6505,151,9779,5,5.553876117496808
6515,4899,134237,6,5.533333333333333
6522,8818,147180,2,5.404761904761905
6531,5889,166563,5,5.979166666666667
6551,7436,97918,6,6.0
6565,6029,132375,6,5.933333333333334
6575,328,77073,6,5.758322310405643
6583,2631,177378,6,6.0
6593,6013,68663,6,4.932051282051281
6603,7724,29048,6,6.0
6608,7505,113987,5,5.5738095238095235
6616,14968,171693,6,2.6666666666666665
6624,3020,32036,1,6.0
6632,1931,154185,6,5.476190476190476
6637,2525,43565,6,5.583333333333333
6644,1212,116632,6,5.638929738562092
6652,2174,97173,6,4.726851851851852
6660,3376,114273,6,6.0
6670,248,126646,6,5.864193639586771
6678,6401,39559,6,6.0
6686,778,86306,5,5.376042877625359
6692,711,25279,5,5.825
6697,999,54199,6,5.7904347826086955
6703,203,153273,5,5.41655395375491
6714,4981,155825,5,6.0
6718,1304,102581,6,5.734892023685127
6726,2571,155005,6,5.780952380952381
6731,980,141358,6,5.981800766283525
6741,1487,141894,6,5.601663091947669
6759,3,164568,6,5.830222222222222
6764,9621,31314,6,5.194444444444445
6775,1020,324,5,6.0
6787,2099,154689,5,4.474815462315463
6802,4849,170520,6,4.666666666666667
6808,766,41971,6,5.623809523809524
6818,1440,131426,3,4.575
6824,2078,141969,6,5.861111111111111
6832,6564,30914,6,5.0
6840,9443,173231,5,6.0
6850,2105,49906,5,6.0
6856,4320,143432,6,6.0
6869,4776,32977,1,5.722222222222222
6876,452,51248,6,5.817847455747914
6883,4818,135431,6,5.0
6889,309,172853,6,4.329020013802622
6895,1573,93880,6,5.238095238095238
6902,1316,152256,6,6.0
6922,9796,134610,6,4.0
6927,5352,79996,6,5.0
6932,4239,31749,6,5.698005698005698
6944,15190,89218,6,6.0
6963,2072,45680,6,5.493333333333334
6972,89,72589,6,5.596153846153846
6979,4238,169903,6,4.842857142857143
6988,3270,125842,3,6.0
7000,15065,36523,6,6.0
7012,5054,126224,6,5.836038961038961
7020,4485,9638,6,3.04
7027,1372,147642,6,5.7600227591036415
7036,8698,112180,6,6.0
7047,7115,83438,6,6.0
7055,787,144920,4,5.4375
7066,3871,21371,6,5.958333333333333
7073,13216,19160,5,5.333333333333333
7080,3743,93480,6,6.0
7091,4724,42613,6,5.25
7102,8,149244,6,5.58798375537506
7112,3794,146522,6,6.0
7123,2981,145683,6,5.867361111111111
7132,766,142298,6,5.513818860877684
7139,3311,131599,6,5.408730158730159
7146,758,4642,6,5.175
7151,11287,174457,6,6.0
7160,1216,107663,6,5.4772727272727275
7180,597,2280,6,5.594230769230769
7185,3802,62427,6,5.722222222222222
7191,164,34759,6,5.705228426032859
7202,293,78298,6,5.924074074074074
7210,1159,66772,1,5.021082949308756
7218,1272,85520,6,5.366975677830941
7230,5453,145439,6,5.708333333333333
7238,22296,124600,5,6.0
7247,793,34059,5,5.426984126984126
7257,3600,68273,6,5.949485294117648
7265,2741,9461,6,6.0
7281,6555,56515,5,4.4
