,u,i,rating,rating_pred
62887,1529,6190,6,4.3735595621731385
63189,1369,74804,6,2.589271435281063
63305,8919,15575,6,5.1390051177664535
63402,6333,3300,6,5.209746962905269
63549,1535,27874,5,3.5435884405265217
63569,515,151526,6,5.310902617563894
63765,6243,48398,6,2.294688033136173
63962,12412,98186,6,4.1391422438886805
64653,15389,101819,5,3.5500819117441567
65169,12153,38839,6,1.3265110584869104
65281,11574,96883,6,0.9268163492770694
65432,221,100946,5,4.451861653732128
65658,6540,89888,6,3.961330339326276
65729,506,44664,5,4.882098967604325
65779,8961,71812,4,5.211953052912433
65963,21128,51497,5,3.5709804960944633
66096,836,82626,6,4.076056767007625
66137,1386,41603,6,4.599434081190162
66316,1369,91587,6,2.589271435281063
66904,11178,12406,6,5.127954981675929
67224,6747,3767,6,4.690086772360262
67532,4989,98839,6,4.128499587560387
67694,13825,23642,6,4.227647493509803
67772,9327,6098,6,2.6324735272913196
67894,4974,49677,5,4.877963419345633
67974,19303,29067,6,2.956501708473495
68043,6046,105877,6,4.57549252729377
68366,856,139631,6,5.437528445198659
68593,6461,55257,6,4.547911108505972
68607,121,65599,5,5.71601276239198
68783,3416,16150,6,4.326591879645099
68879,463,136059,6,4.525564820151685
68965,11196,31938,4,4.599668086256617
69315,21962,74837,5,3.5275534139195153
69367,3626,20691,5,3.306196770495539
69394,2566,44289,6,5.042352564713538
69467,3175,51452,6,4.564458394047845
69516,1570,63522,6,3.2685762101780065
69620,2990,176539,6,5.460931376437396
69667,3043,55771,6,4.718532153358571
70084,8341,77723,6,3.9811264849075325
70254,5741,62885,6,4.434401252708748
70314,551,103681,6,3.913182055759056
70809,2016,11933,6,3.304359951433978
70916,14267,68749,6,3.543912387580376
70972,544,33864,6,4.487072597372662
71268,1304,76205,6,5.043941894525807
71419,2379,5589,6,5.555623075567596
71984,18801,32792,6,4.62391793827416
72029,679,20221,6,4.156105833833207
72229,4399,104787,6,4.47975002857098
72269,3088,98739,6,3.879119047100291
72894,2783,20935,6,4.528240042712253
73071,908,122140,6,4.4058710135263865
73358,3987,60449,6,4.086948205783803
73379,170,4233,5,3.303728008923601
73445,4753,143777,5,5.122617578645507
73582,1668,2301,6,5.728244417509785
73849,16839,117895,6,4.2364958452197685
73985,95,141468,6,4.01709365099985
74132,15201,116769,6,4.409385182847529
74205,13769,12810,6,3.3915817039883605
74238,9858,119366,6,0.7285419330950843
74699,4691,43103,6,3.6243665508925216
74830,2913,5976,6,4.310120167905993
75138,4887,75089,6,4.505859463188339
75245,7713,12083,6,4.319191733115181
75624,2067,56425,6,5.02438644447456
76269,1390,21237,6,4.6980010024083825
76325,11878,19834,6,2.9188600966301292
76376,452,4967,5,4.728016837911313
76555,6674,121602,6,3.806857248718809
76627,946,22967,5,4.578796673506371
76679,6673,22650,6,4.041627511326357
76849,2096,1734,6,3.8287917064474906
77054,16848,71738,6,5.060533356945446
77118,1705,97369,6,3.6212766260448253
77195,515,4783,6,5.310902617563894
77357,3465,81021,6,4.0489010383770125
77844,4874,106485,6,4.136327711184338
77944,11035,92103,6,3.8183912621018656
77959,4232,32703,5,5.171411191360666
78176,10579,61366,6,4.676460373755984
78544,263,166448,6,4.978468113044382
78602,12575,95309,1,3.7845000284162262
78741,1515,21781,5,5.098353409171205
78969,22274,72857,6,4.483770110846598
79130,4765,122121,6,3.5547749969239257
79170,846,21814,6,4.10698757266044
79246,3890,125435,6,4.917700482502065
79323,506,113961,6,4.882098967604325
79424,11155,160693,5,0.8924281971679622
79529,6289,23850,6,5.277405244186519
79612,4699,122384,6,5.415569258974667
79735,13068,11466,6,3.030926002825108
79844,2156,147427,1,4.354786284615656
79986,9414,69439,4,3.7124033898820565
80122,2195,35391,5,3.099495411499744
80178,3186,20858,6,4.850946733236389
80299,2245,82257,5,4.743729005557144
80390,2985,56174,6,5.02484802056402
80479,20333,44093,6,4.67475023749268
80541,17,87802,6,4.885473819851123
80715,10725,72664,6,4.675836156193356
80902,4492,49659,6,5.091261472453971
81034,4950,107964,6,3.0672653304953483
81107,2961,54644,6,5.430336907030886
81255,10614,113525,6,4.548383238414458
81351,2273,34868,6,4.169254207860833
81395,716,56555,6,5.017913920197457
81444,18089,38896,6,1.877671964811588
81792,128,170115,6,2.267073440095851
82305,12629,109485,6,3.151879613224352
82340,3259,137597,6,3.901564427973699
82498,800,99787,6,3.9786224979027667
83679,9261,11324,6,4.651080239416705
83882,11040,38432,6,4.854434727090272
84093,4757,10015,6,5.545419257112343
84317,989,27168,6,5.525977023198414
84379,12870,86388,6,5.149441357956498
84606,7983,64311,6,4.087391256070036
84828,4308,91887,6,3.3304463675585136
85061,1941,85542,6,4.192682002054798
85266,2556,45418,6,4.879175870292105
85417,14468,105691,6,3.427330088831185
85582,3631,67740,6,5.04260379388373
85969,3738,166212,6,4.720140527384653
86042,10534,46944,5,3.0424594100998585
86057,3833,30590,6,3.9524117740172677
86104,8061,64851,6,4.707288947993713
86321,2278,75037,6,4.515636917340981
86576,1719,108763,6,4.83225732818193
86862,1002,43852,6,5.180720292876619
86970,7929,157675,6,4.782613278542957
88164,1217,21908,6,4.15855290738176
88268,1569,150546,5,4.081839059990332
88444,3722,76669,5,3.688815298186808
88615,2047,94438,5,4.722018138692238
88641,2431,9415,6,3.3421915473224395
88756,12254,158559,6,3.4557985540908596
88946,452,85382,6,4.728016837911313
89068,898,37734,6,4.137280136028784
89522,21538,82712,6,5.18912471561211
89544,1569,76381,6,4.081839059990332
89608,764,45835,5,4.4656008261250575
89893,5659,89143,6,3.187741897202219
89976,4964,107012,2,4.97539618581044
90342,15994,10394,6,4.044342511263784
90446,5550,97269,6,4.7571093684372245
90664,6130,37203,4,5.403316264643755
90717,10182,30048,6,4.593481100112846
90867,16049,103556,6,4.9011527876372
90917,1770,55559,6,4.0197601087450066
91225,16513,26324,6,4.384512296615522
91271,22121,45175,6,1.0999049568639336
91399,15211,50312,6,3.528047145499264
91523,2086,1080,6,5.087060828083461
91636,937,15619,6,4.498433404168882
91809,11368,19946,6,5.738302928294887
91819,128,67440,6,2.267073440095851
91885,330,172148,1,1.6829325405195619
92106,6626,73493,6,4.833746268043198
92299,4508,8177,6,4.9363268007905745
92504,5458,64802,6,4.672613756496508
92663,5102,114044,6,5.535220044528942
92839,5101,37450,6,4.696684787481624
93084,2221,27749,6,5.204118609537737
93351,3944,15059,5,4.134809076966296
93567,22281,99430,1,3.9560747739432047
93591,4753,118001,6,5.122617578645507
93800,6299,106973,6,4.96803715438371
93956,12557,32812,6,5.102845431102474
94017,3347,90862,5,5.143861022275635
94152,7074,15389,6,4.7843709795191165
94356,4513,73956,6,4.27891677795094
94745,3175,29716,6,4.564458394047845
94823,4060,58677,6,3.9923225429550637
94958,4274,44202,5,0.8828585076105263
95258,226,90496,5,5.089059499059756
95333,846,34390,5,4.10698757266044
95482,3087,16435,6,5.373394912474486
96015,7808,106340,6,3.4455265063708365
96080,14135,60504,6,4.998124351742786
96273,3234,168167,5,0.7773491870926021
96433,3122,62213,6,4.673678709366708
96564,2598,994,6,3.995930772946852
96696,3004,110716,6,2.6772798576588843
96871,2316,20075,6,5.097142809523541
96917,775,140141,4,5.219919342348189
97346,7162,107865,6,4.220416627375022
97382,5023,39493,6,5.113831301660434
97402,506,104518,6,4.882098967604325
97549,4169,93685,6,4.4502180282716814
97711,13588,93869,6,1.3558839231074589
97793,8061,68689,6,4.707288947993713
97943,2135,117356,6,4.146397109392462
98099,1504,101739,6,4.5667051709310496
98192,13571,59121,5,3.0480059589952155
98214,1943,27680,5,4.903094130743066
98353,9517,85026,6,3.799811086298824
98387,11633,77358,6,3.957039456222936
98410,506,107569,6,4.882098967604325
98438,118,8911,6,4.869438686286764
98501,2496,101734,6,4.673284123743493
98544,619,9005,5,4.450727042500746
98694,2357,38986,6,5.036709503052706
98795,8886,46085,5,5.12605675014347
98912,7060,92377,6,4.857311308927164
99242,4994,91100,6,4.525640990150754
99541,8061,74633,5,4.707288947993713
99694,13910,109747,6,2.123487524324255
99750,1450,5289,6,4.808932561517985
99922,5152,112368,6,3.9717721333124874
100116,17,178044,6,4.885473819851123
100184,6544,54512,5,5.3811509653266265
100252,5598,81909,6,4.271452950502506
100355,15716,34789,6,4.4295974095582595
100512,216,70701,5,4.907822431035925
100573,9161,113704,6,4.491961415935278
100650,709,90536,5,4.523016589315989
101053,1048,120664,6,5.491001018533597
101186,3098,111217,6,4.56069938337077
101595,4753,25773,5,5.122617578645507
101716,4798,11761,6,4.9814038833058225
101791,6912,37046,6,4.895447155485315
101881,2606,99301,6,5.2408345056559655
102119,11541,120865,6,4.312751615816906
102195,5957,11810,6,5.017448392566979
102228,4759,11608,5,4.531879198616721
102500,18715,26621,5,2.3342642268543496
102600,221,32720,6,4.451861653732128
102666,276,33065,6,3.820114764336583
102743,210,119544,6,4.803176303915184
103047,1685,13615,5,5.388816184769729
103139,746,57401,6,2.8008336614240745
103298,7318,45391,6,5.157278292295566
103338,3738,52473,6,4.720140527384653
103358,705,13104,6,4.836948664592912
103431,25,15225,5,4.787642944264949
103632,2717,87631,6,0.8393926611468521
103684,11657,119576,6,3.5450912089773503
103699,4010,148994,5,5.36083841101467
104064,9928,79095,6,3.5429887613829196
104666,385,164095,6,4.648763889581182
104863,2110,22809,5,3.194364860129616
104979,10813,118206,6,5.118751714760245
105395,896,30818,6,5.180939465036697
105461,2514,168126,6,4.7081514085357234
105617,10903,34287,6,4.589450878770348
106663,3236,74419,6,4.735741087546338
106740,470,27437,4,4.9640377035782475
106840,2144,31894,6,2.8855045603383416
106942,3293,123993,3,2.847954742382918
107045,9786,30339,6,5.3666472012101405
107244,4652,48200,1,4.954461010030001
107432,5749,91675,6,0.8118812771968865
107456,693,35635,6,5.146416631547166
107495,826,129397,6,3.4881094446501395
107812,709,63069,4,4.523016589315989
107986,7553,13083,6,5.286694767846746
108112,18627,26313,6,4.480926459956369
108164,8112,38394,1,3.7427665611748937
108308,13798,29638,6,4.375846581551741
108657,1417,44396,6,4.213373906227797
108796,9685,89409,1,3.8004554285420595
108855,11878,72580,6,2.9188600966301292
108939,1325,81557,6,5.38918812314748
109552,546,42044,6,4.4137347690922475
109625,7114,48999,6,4.473149012509131
110008,5963,103712,6,4.977503890832377
110077,283,112,6,6.0
110156,1285,58002,5,5.092328779636852
110330,1075,5299,6,5.075299325250696
110395,7466,57164,6,4.115293412474758
110727,9061,5872,6,4.701641771991084
110754,857,153104,6,4.5064987968119095
111128,41,10949,6,4.899986651643793
111982,5594,28552,6,4.934545407954264
112352,12169,94372,6,2.608991677597181
112444,1071,37707,6,4.7179817356634715
112563,2313,91430,6,3.343883546717609
112743,2357,35381,1,5.036709503052706
112825,1171,63314,6,4.2837957094527646
112869,6241,91745,6,5.017972270136891
113177,5549,89113,6,4.9668674880670265
113931,16324,18098,3,4.5368341386524005
114121,6619,101246,6,4.101893889507905
114203,2717,174377,4,0.8393926611468521
114365,1755,141260,6,5.325038353737058
114562,7123,102693,6,4.917003844299644
114669,1778,685,6,4.99919560298131
114776,7137,4049,6,0.8242414249496652
114931,1054,68092,6,4.741485125695075
115260,3882,89924,6,4.789097549316014
115467,1400,89665,6,4.981747106129893
115962,6409,68803,6,5.545482757902059
116099,4239,157685,6,5.166796843621895
116389,16510,34236,4,3.3188638342556915
116704,6186,52727,5,3.3519938569704486
116999,555,147148,6,4.027004457208135
117166,21608,93209,6,4.528260983898684
117326,15628,84705,5,4.6687229540778095
117461,472,11440,6,5.176692183497249
117673,5143,8953,5,5.2578303385497716
117722,19907,112656,6,4.078181635853902
117812,580,115502,6,5.048966005529416
117943,19,83648,5,5.08006084331007
118064,12578,97829,6,3.3664017751958295
118329,13148,9903,6,3.507029264135757
118486,13208,118199,6,3.30144701433478
118633,20756,103590,6,4.931859777604738
118963,2198,46159,6,4.993373407075801
119016,2519,37400,6,5.497522098044356
119132,375,80109,6,4.0558995748560385
119307,13564,109885,1,3.3368803621620815
119804,8464,39308,6,4.971470460984214
