,u,i,rating,rating_pred
525,9409,1678,1,1.0
526,937,2221,6,1.0
527,33,5322,6,1.0
528,4269,13242,6,4.772915840148926
529,4471,1618,6,6.0
530,3064,5292,6,1.0
531,10295,6938,1,1.0
532,434,9264,5,1.0
533,12077,3391,6,1.0
534,10371,1585,6,1.0
535,4214,5886,6,5.123753547668457
536,548,925,5,1.6427922248840332
537,203,18191,6,6.0
538,187,757,6,1.0
539,223,1834,6,1.0
540,4770,1018,6,1.0
541,1285,15633,6,6.0
542,1565,4533,6,1.0
543,2568,9339,6,6.0
544,3712,2447,6,4.616577625274658
545,1371,2864,6,1.0
546,1513,18121,6,1.0
547,5344,14466,6,1.0
548,1712,20264,4,1.0
549,9513,11093,6,1.0
550,2048,13819,6,6.0
551,10924,3343,6,2.3526418209075928
552,310,10681,6,1.0
553,295,3439,6,1.0
554,296,5701,6,1.0
555,586,3507,6,1.0
556,762,5189,6,4.022816181182861
557,10147,5180,6,1.0
558,57,12592,6,3.2739663124084473
559,1086,1390,6,1.0
560,166,29103,6,1.0
561,220,21235,5,1.0
562,10135,2073,5,1.0
563,5616,13634,6,6.0
564,840,17795,6,1.0
565,4620,8759,6,6.0
566,6884,8806,5,1.0
567,4586,1460,5,1.0
568,4189,7690,6,1.0
569,9984,12851,6,6.0
570,4551,8608,5,1.0
571,4281,8002,6,1.353290319442749
572,4826,928,6,1.0
573,3406,190,6,6.0
574,9017,3975,1,2.595616579055786
575,8153,7419,6,1.0
576,5195,10315,6,1.0
577,217,91,6,3.3178951740264893
578,12209,17682,5,6.0
579,3510,10745,5,2.998434543609619
580,6458,18282,6,6.0
581,3114,1004,4,1.0
582,2256,13445,5,1.0
583,55,630,6,2.5022201538085938
584,220,13607,5,1.0
585,3034,3203,6,1.0
586,341,17644,6,1.0
587,2363,1983,6,1.133837103843689
588,879,10380,6,4.900065898895264
589,1497,5295,5,1.0
590,1553,6635,6,1.0
591,4037,29686,5,5.193169593811035
592,1843,658,6,2.1554408073425293
593,942,21658,6,1.0
594,151,17564,6,2.3269028663635254
595,889,3071,6,1.0
596,658,2559,6,1.0
597,428,15363,6,3.2897093296051025
598,937,523,6,1.0
599,313,343,6,1.0
600,13,19635,6,1.245159387588501
601,107,10716,6,1.0
602,2071,14569,6,1.0
603,13378,1141,6,1.0
604,3792,3748,6,1.0590474605560303
605,5527,17253,6,1.0
606,4630,21246,6,1.0
607,2753,6438,5,1.4010754823684692
608,2353,1379,6,1.0
609,8951,3888,5,1.0
610,888,11871,5,1.0
611,1515,5842,6,1.0
612,13650,5121,6,1.0
613,2985,7348,6,1.0
614,242,7480,5,1.0
615,1602,2216,6,6.0
616,5507,10494,6,1.0
617,8053,11598,6,1.0
618,3741,4256,5,1.0
619,2959,98,6,1.0
620,1230,4724,6,1.0
621,2251,45,5,2.79826021194458
622,914,1195,6,1.0
623,1513,5148,6,1.0
624,3137,5181,6,6.0
625,450,4707,5,3.7129387855529785
626,1470,4135,6,1.0
627,6902,1598,6,1.0
628,8176,12002,1,1.0
629,708,11581,6,1.0
630,2959,4863,6,1.0
631,5190,14826,6,3.071117639541626
632,8278,10184,1,1.0
633,438,28230,6,1.0
634,924,1921,6,1.0
635,1048,27869,6,2.687905788421631
636,2452,1000,6,3.429861545562744
637,220,5940,6,1.0
638,3192,5313,6,1.0
639,2566,12709,6,1.0
640,941,17562,6,1.0
641,4931,9587,5,5.759407043457031
642,10495,28217,2,3.4460813999176025
643,10473,10689,6,1.0
644,7117,9839,6,1.0
645,888,7529,6,1.0
646,5766,31653,6,1.0
647,4122,3222,6,1.0
648,4876,535,6,6.0
649,932,27175,6,1.0
650,3238,1567,6,1.0
651,562,26858,6,6.0
652,4549,8605,6,1.0
653,2108,13649,6,1.65669584274292
654,4887,15682,6,1.0
655,1896,1648,6,1.0
656,2040,33560,5,1.0
657,1819,16041,6,1.0
658,6227,7285,5,1.0
659,2577,18278,6,1.0
660,10439,1563,6,1.0
661,7269,3382,6,1.0
662,12094,5100,5,3.861123561859131
663,10571,9261,1,1.0
664,9207,1109,6,1.0
665,252,5642,6,1.0
666,817,361,6,1.0
667,2427,7153,6,1.0
668,6985,6263,5,1.0
669,3084,889,6,2.835421085357666
670,5140,6328,6,1.0
671,1167,3598,5,1.744299292564392
672,13932,16390,5,1.0
673,979,517,6,2.428788661956787
674,12314,14575,1,4.983540058135986
675,47,1272,5,1.0
676,4155,7588,6,6.0
677,4255,23811,5,3.6924915313720703
678,2535,413,1,1.0
679,9371,10069,6,6.0
680,3120,979,5,1.0
681,6100,7086,6,1.48651123046875
682,1676,22346,5,1.0
683,653,11866,6,1.0
684,13055,2758,6,1.0
685,4460,20345,6,1.0
686,7986,103,6,5.7968597412109375
687,260,2594,6,5.322296619415283
688,2490,17167,6,1.0
689,10406,19604,6,1.0
690,548,9861,5,1.6427922248840332
691,2209,1561,6,1.0
692,211,12598,4,1.0
693,301,329,6,1.0
694,10919,3878,6,6.0
695,1887,6931,6,4.199736595153809
696,1206,28229,6,6.0
697,666,4004,5,3.4464428424835205
698,653,23547,5,1.0
699,1,9034,6,3.407712936401367
700,5563,538,6,1.0
701,5114,12100,6,1.0
702,9317,1389,6,1.0
703,595,698,4,1.0
704,1675,4770,6,2.2492282390594482
705,1883,9293,6,1.0
706,3554,6148,6,1.0
707,3618,16746,6,1.0
708,8083,7133,6,3.150268316268921
709,5249,227,6,1.0
710,6856,793,6,1.0
711,9739,1191,3,5.67907190322876
712,1747,2489,6,1.0
713,1403,17286,4,1.0
714,10984,2775,6,1.0
715,1060,2122,6,1.0
716,9465,1229,6,3.556910753250122
717,895,853,6,1.0
718,9460,21813,6,1.0
719,6387,602,6,1.0
720,440,752,6,1.0
721,1011,9465,6,1.0
722,3646,6381,6,2.23302960395813
723,3010,18130,6,1.0
724,2737,9268,6,1.0
725,1546,13798,6,3.7633039951324463
726,8514,17254,6,1.0
727,9405,8318,6,4.316769123077393
728,5522,13818,6,1.0
729,91,843,6,1.0
730,1057,20279,6,1.0
731,4874,2367,6,1.0
732,3844,25385,5,1.0
733,1674,238,6,1.757502555847168
734,3027,12915,6,2.7839860916137695
735,7995,4505,5,1.0
736,6976,479,6,1.0
737,649,4102,1,1.0
738,5444,21669,6,1.0
739,3337,3191,6,1.0
740,1515,15606,6,1.0
741,743,21104,6,1.0
742,144,1532,5,1.0
743,8222,4891,6,1.0
744,5852,17081,4,1.0
745,182,27168,5,3.1429808139801025
746,616,10735,6,2.4983673095703125
747,2050,34231,6,1.0
748,2163,3253,6,2.5511152744293213
749,926,1151,1,1.0
750,1522,926,6,1.0
751,2134,10204,5,1.6977145671844482
752,2652,23112,6,1.0
753,1517,2100,6,1.0
754,5911,19633,1,1.0
755,1439,7225,6,6.0
756,1842,14438,6,1.0
757,2720,1105,5,1.0
758,833,25480,5,1.0
759,3520,3009,5,1.0
760,2136,12740,6,1.0
761,114,15235,5,1.0
762,314,6700,6,1.0
763,5126,18928,6,1.0
764,1761,3945,6,1.0
765,7361,16610,5,1.0
766,3693,33604,6,5.979551792144775
767,7193,682,1,1.0
768,7842,3112,6,3.427475929260254
769,9487,19843,5,1.0
770,2282,25249,6,1.0
771,833,8568,6,1.0
772,220,11298,6,1.0
773,528,4860,6,1.0
774,995,2357,6,1.0
775,1781,1310,6,1.0
776,10548,19010,6,2.6654930114746094
777,7353,12004,6,1.0
778,1513,722,6,1.0
779,3584,20525,5,5.850970268249512
780,2985,10208,6,1.0
781,12403,1503,1,1.0
782,6709,2407,5,1.0
783,7087,14512,6,3.5106115341186523
784,1949,8358,5,1.0
785,3065,29463,1,1.0
786,1434,1963,5,1.0
787,6235,8813,6,1.0
788,13,3566,6,1.245159387588501
789,220,4563,6,1.0
790,9337,1975,6,1.0
791,93,3274,6,4.0103759765625
792,12010,1262,6,1.0
793,637,569,6,1.0
794,3130,1076,6,1.0
795,675,1966,4,1.0
796,3603,6273,6,2.475257396697998
797,7639,10611,6,1.0
798,8630,6704,6,1.0
799,7995,15199,4,1.0
800,404,3269,6,1.0
801,1092,10794,6,1.0
802,9766,11311,6,1.0
803,844,1040,6,1.0
804,1112,22187,5,1.0
805,6367,11158,5,1.0
806,8416,8189,6,6.0
807,8183,21420,6,1.0
808,2048,5821,4,6.0
809,3583,13136,6,1.0
810,581,7953,6,3.96419620513916
811,2653,9991,6,1.0
812,10540,2145,1,1.0
813,8372,6474,6,6.0
814,12696,2076,6,1.0
815,6716,6993,6,1.0
816,48,1471,6,1.0
817,10750,5657,6,1.0
818,2518,17955,5,4.135222911834717
819,13087,2925,6,1.0
820,3549,14593,6,3.543307065963745
821,2656,3935,5,1.0
822,421,13650,6,1.0
823,1208,8452,6,1.7333248853683472
824,4248,5163,5,4.069434642791748
825,6112,18313,6,4.492168426513672
826,4847,16391,6,1.0
827,3796,9769,6,1.0
828,9274,1180,6,1.0
829,2442,22720,6,1.0
830,4936,2491,6,1.0
831,1390,1507,6,1.0
832,556,4056,6,4.367012977600098
833,1665,6091,6,5.690279006958008
834,8144,19142,6,1.0
835,119,123,6,1.0
836,627,25964,5,1.0
837,220,20956,6,1.0
838,5291,10,2,1.0
839,239,253,6,1.0
840,6980,15236,5,1.0
841,466,1837,6,1.0
842,282,13808,6,4.008242607116699
843,846,19294,6,3.8338801860809326
844,6723,1818,6,1.0
845,2986,10574,6,1.0
846,983,19075,6,1.0
847,6254,13252,5,6.0
848,859,1149,6,1.0
849,215,10570,6,1.0
850,3432,6808,6,1.0
851,1152,17045,6,1.0
852,2282,9990,6,1.0
853,4839,14210,6,1.0
854,4923,11735,6,1.0
855,11567,5166,6,1.0
856,5516,31075,6,1.0
857,6927,7007,6,2.1645805835723877
858,5440,10964,6,4.570916652679443
859,215,16405,6,1.0
860,787,19722,4,5.386257171630859
861,5139,1282,5,1.0
862,4713,209,6,2.0098342895507812
863,2066,27635,6,1.0
864,3271,17064,6,1.0
865,6353,13554,2,1.0
866,7323,10463,6,1.0
867,5403,4085,6,1.0
868,6355,1704,6,1.0
869,49,32392,6,1.0
870,860,29972,6,3.4553918838500977
871,4433,12838,6,5.285184860229492
872,1809,12471,6,1.0
873,1368,6648,6,4.465982437133789
874,12060,12508,5,6.0
875,2818,6598,1,1.0
876,1190,17400,6,6.0
877,9016,7217,6,1.512467861175537
878,596,1325,6,2.615237236022949
879,83,13786,6,1.0
880,3342,5229,6,4.0200653076171875
881,210,19670,5,1.0
882,2363,10655,6,1.133837103843689
883,882,5567,6,1.0
884,47,21192,4,1.0
885,154,6244,6,1.0
886,13658,3499,6,1.0
887,5926,15042,6,2.2545032501220703
888,12065,33746,6,1.0
889,3435,16751,6,1.0
890,332,120,6,1.0
891,6129,8384,6,1.0
892,3100,5093,6,1.619901180267334
893,11978,10858,6,1.0
894,163,150,6,1.0
895,5270,18315,6,1.0
896,2387,12313,6,6.0
897,7020,15515,6,6.0
898,619,13090,6,6.0
899,2985,8177,6,1.0
900,13512,3104,6,6.0
901,6762,27583,6,1.530012607574463
902,3022,2201,6,1.0
903,12626,31310,6,1.0
904,3065,18138,6,1.0
905,180,22733,6,1.0
906,1247,19310,5,2.0606772899627686
907,1610,4237,5,6.0
908,3851,198,5,1.0
909,335,2415,5,1.0
910,9166,14945,4,1.0
911,2152,3238,6,3.7309021949768066
912,654,8033,6,1.0
913,3101,5095,6,1.0
914,11210,1630,6,6.0
915,4953,4251,6,1.0
916,1758,2138,6,2.2888729572296143
917,1648,4807,5,1.0
918,5821,3803,6,1.0
919,405,16423,5,1.0
920,5277,7410,6,1.0
921,3598,11281,6,1.0
922,418,13568,5,5.117461204528809
923,6572,4771,6,4.777531623840332
924,13213,11163,6,2.670166015625
925,2999,1019,6,1.0
926,6757,3712,6,1.0
927,4159,9713,5,1.0
928,4631,1059,6,1.0
929,12761,7381,6,2.771575927734375
930,5396,18919,6,1.0
931,6322,6553,6,1.0
932,11449,7142,5,1.0
933,976,3356,5,1.0
934,1235,14840,5,1.0
935,2411,408,6,1.9963973760604858
936,571,662,6,1.0
937,6413,13724,6,1.0
938,1349,4346,6,1.0
939,2883,8860,6,1.0
940,3022,2275,6,1.0
941,2340,1336,6,1.0
942,210,1354,6,1.0
943,670,15082,6,1.0
944,2299,23226,5,1.0
945,3104,16092,6,1.0
946,4106,19744,6,1.0
947,4579,7172,6,1.0699329376220703
948,3479,5972,6,1.0
949,2112,21749,6,2.0548572540283203
950,863,20951,5,2.1314773559570312
